package	version_code	version_name	apk	apk_role	sha256	size_bytes	signer_sha256	signer_dn	signature_schemes	source_stamp_verified	source_stamp_sha256	permissions
com.peacocktv.peacockandroid	230706100		com.peacocktv.peacockandroid/split_config.tvdpi.apk	split:config.tvdpi	f2eb5211c295e50fa3b3fa74c27305865aaae979efc5a0b1458428cb6f44a7e4	269058	e5efd56fa3246e480546ecac4d7928051422a26c5676190e459791fafa8c8093	CN=Peacock, OU=Sky Lisbon Tech Center, O=Peacock TV LLC, L=New York, ST=NY, C=US	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.termux	1022	0.119.0-beta.3	com.termux/base.apk	base	3bb969df2400d884ccb929b7d79cc76861f291c98942c401e12408d734a460f3	35738948	b6da01480eefd5fbf2cd3771b8d1021ec791304bdd6c4bf41d3faabad48ee5e1	CN=APK Signer, OU=Earth, O=Earth	v2	false		android.permission.ACCESS_NETWORK_STATE,android.permission.DUMP,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.PACKAGE_USAGE_STATS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_LOGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.SYSTEM_ALERT_WINDOW,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_SECURE_SETTINGS,com.android.alarm.permission.SET_ALARM
com.tubitv	1034	10.31.5000	com.tubitv/base.apk	base	6d13c36eefff10b4d23da5a8271032fb9b13e3bf79ebb4e55b2898ce725fdad3	81725854	aac5ab52f6b789dc6f238910b6c530bea1bdbc36d6a7ede618a92329aa3a2fd0	CN=Rob Brown, OU=Adrise, O=Adrise, L=San Francisco, ST=CA, C=US	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_ADSERVICES_AD_ID,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.AD_SERVICES_CONFIG,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,android.permission.CAMERA,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,android.permission.HIGH_SAMPLING_RATE_SENSORS,android.permission.INTERNET,android.permission.NFC,android.permission.POST_NOTIFICATIONS,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECORD_AUDIO,android.permission.TRANSMIT_IR,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.privacypass.ATTEST,com.android.providers.tv.permission.READ_EPG_DATA,com.android.providers.tv.permission.WRITE_EPG_DATA,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.tubitv.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.tubitv.permission.C2D_MESSAGE
com.tubitv	1034		com.tubitv/split_config.arm64_v8a.apk	split:config.arm64_v8a	5990cac319257041683957f8811bd67b1f0071b96c2ba439797bf63e2ec55045	13612246	aac5ab52f6b789dc6f238910b6c530bea1bdbc36d6a7ede618a92329aa3a2fd0	CN=Rob Brown, OU=Adrise, O=Adrise, L=San Francisco, ST=CA, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.tubitv	1034		com.tubitv/split_config.tvdpi.apk	split:config.tvdpi	427108b0d07de7449db022bcd16dab24401664fec60186caf24a80aa1c01e887	1304487	aac5ab52f6b789dc6f238910b6c530bea1bdbc36d6a7ede618a92329aa3a2fd0	CN=Rob Brown, OU=Adrise, O=Adrise, L=San Francisco, ST=CA, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.hbomax	1827081004	7.8.1.4	com.wbd.hbomax/base.apk	base	dbbce929cd7b181e78b528c552e219ac0492aaaf7c576647955f3d67f0081def	49985349	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.BIND_PARTNER_TOKEN_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,android.permission.INTERNET,android.permission.POST_NOTIFICATIONS,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.privacypass.ATTEST,com.amazon.tv.developer.sdk.content.USE_SDK,com.android.providers.tv.permission.READ_EPG_DATA,com.android.providers.tv.permission.WRITE_EPG_DATA,com.android.vending.BILLING,com.google.android.c2dm.permission.RECEIVE,com.google.android.gms.permission.AD_ID,com.hbo.max.ACCOUNT_READ,com.hbo.max.ACCOUNT_WRITE,com.wbd.hbomax.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
com.wbd.hbomax	1827081004		com.wbd.hbomax/split_config.arm64_v8a.apk	split:config.arm64_v8a	22f49563c4ab198ef64992e44e66f53ad3690c836e78c5e0b4ce47b11c0c3d15	18670042	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.hbomax	1827081004		com.wbd.hbomax/split_config.en.apk	split:config.en	b24fab128e1473a4353e7e94d614a8e916ffebb0710e059ca1fae99795050481	168146	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.hbomax	1827081004		com.wbd.hbomax/split_config.xhdpi.apk	split:config.xhdpi	8fb7838cdadba2e2073734176699acae2acdf8db10a137fa60480f1d0d2d2754	426681	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.stream	1800000516	6.16.0.70	com.wbd.stream/base.apk	base	b83cf1b2537748e068c8caea612f540337a5987248a02213b3b02d12dac4bf6d	121498243	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_ADSERVICES_AD_ID,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_DATA_SYNC,android.permission.INTERNET,android.permission.POST_NOTIFICATIONS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,com.android.vending.BILLING,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.hbo.hbonow.ACCOUNT_READ,com.wbd.stream.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
com.wbd.stream	1800000516		com.wbd.stream/split_config.arm64_v8a.apk	split:config.arm64_v8a	704638f5337498489d58a9cfb30bc5b7a19ba39de9d88df5792cf7b34e56039b	1921625	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.stream	1800000516		com.wbd.stream/split_config.en.apk	split:config.en	6b2880e3253975c85c210b20558561a698a4959ba1a0b57f7690d24d981fe1de	262553	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.stream	1800000516		com.wbd.stream/split_config.hdpi.apk	split:config.hdpi	b4e27127ec8d409904793eb64629276edd81afa695f5238674daaac1668a10a6	312161	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.zwift.zwiftgame	164079	1.119.0 (164079)	com.zwift.zwiftgame/base.apk	base	97b820c716c6c5ed2556630e7e4d833df373617fb916c6ad3403961935d30d1f	45268623	58956ae1b271546ab954ea7ce688ac9082f0406a97cd87b4f3da624018ae9450	CN=zwift coder	v3	false		android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,android.permission.BLUETOOTH_CONNECT,android.permission.BLUETOOTH_SCAN,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.INTERNET,android.permission.READ_INTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.android.vending.CHECK_LICENSE,com.zwift.zwiftgame.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
me.efesser.flauncher	366	0.18.0	me.efesser.flauncher/base.apk	base	36e13a97d92dbfa038f5af3976b05d86ea504ed664dd2ed0a21f3b560ce19cb4	26737553	0dfffb6265da7a3397ee3f26003a0ae3bc10c6cbf568c811e1f1f8578d1d3bdc	CN=Android, OU=Android, O=Google Inc., L=Mountain View, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.REQUEST_DELETE_PACKAGES,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID
org.mozilla.firefox	2016176514	153.0.3	org.mozilla.firefox/base.apk	base	a1e873832f8aa50d26383142fab8288865d5fea402bfb483e419275ee960e4b7	132441012	a78b62a5165b4494b2fead9e76a280d22d937fee6251aece599446b2ea319b04	CN=Release Engineering, OU=Release Engineering, O=Mozilla Corporation, L=Mountain View, ST=California, C=US	v2	false		android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.CAMERA,android.permission.CREDENTIAL_MANAGER_QUERY_CANDIDATE_CREDENTIALS,android.permission.CREDENTIAL_MANAGER_SET_ORIGIN,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_DATA_SYNC,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,android.permission.FOREGROUND_SERVICE_SPECIAL_USE,android.permission.HIGH_SAMPLING_RATE_SENSORS,android.permission.INTERNET,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.POST_NOTIFICATIONS,android.permission.QUERY_ALL_PACKAGES,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_MEDIA_AUDIO,android.permission.READ_MEDIA_VISUAL_USER_SELECTED,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECORD_AUDIO,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.adjust.preinstall.READ_PERMISSION,com.android.launcher.permission.INSTALL_SHORTCUT,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,org.mozilla.firefox.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,org.mozilla.firefox.permission.PROFILER_INTERNAL,org.mozilla.firefox.permission.RECEIVE_DOWNLOAD_BROADCAST
org.xbmc.kodi	2103000	21.3	org.xbmc.kodi/base.apk	base	34e7526705a038fa12f70161d0c1cc38f10deb0fee305b46fbd46ff015d05b44	68167494	f517b44b5db5e62a6c1ec55ba47526db7de0d61f6ba26a7987520e293499b8d5	CN=XBMC Foundation, OU=Android platform, O=XBMC Foundation, L=US, ST=US, C=us	v1,v2,v3	false		android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,com.android.providers.tv.permission.READ_EPG_DATA,com.android.providers.tv.permission.WRITE_EPG_DATA
tv.pluto.android	510400248	5.66.0-leanback	tv.pluto.android/base.apk	base	0a3729592ff496d3f9fd5a1442cee5edff5d2cf25a05a256da48d191d708b134	59297747	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_ADSERVICES_AD_ID,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.AD_SERVICES_CONFIG,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.POST_NOTIFICATIONS,android.permission.READ_EPG_DATA,android.permission.READ_SYNC_SETTINGS,android.permission.READ_SYNC_STATS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_ALARM,android.permission.WAKE_LOCK,android.permission.WRITE_EPG_DATA,android.permission.WRITE_SYNC_SETTINGS,com.android.providers.tv.permission.READ_EPG_DATA,com.android.providers.tv.permission.WRITE_EPG_DATA,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.tivo.app.READ_TIVO_INFO,com.tivo.atom.CHANGE_CHANNELS,tv.pluto.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
tv.pluto.android	510400248		tv.pluto.android/split_config.arm64_v8a.apk	split:config.arm64_v8a	6f589ddd053c22be447a44f933d96208e4c195574bb7be5651ac5cb3d3db670a	4035328	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
tv.pluto.android	510400248		tv.pluto.android/split_config.en.apk	split:config.en	bb00621303ff0d114dcb2e3059a6d14af77846f1b3f6094560fe7b53fa2dd3ef	168345	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
tv.pluto.android	510400248		tv.pluto.android/split_config.tvdpi.apk	split:config.tvdpi	c3bf62a36ee4e2ec04d628e84e94058ff3a67cf8f50bca5515bf4379f8e2b7ef	489003	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
us.zoom.videomeetings	6701060	7.1.6.41876	us.zoom.videomeetings/base.apk	base	085739b5fa4c9bfee950e7235938fb322747f0328ae462410606f0ad8f5b080b	329897385	60b75724b34686e52bde944969de120f16bd6d959788d54384494caedd4e445d	O=Zoom Video Communications Inc., C=US	v3	false		android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,android.permission.BLUETOOTH_CONNECT,android.permission.BLUETOOTH_SCAN,android.permission.CALL_PHONE,android.permission.CAMERA,android.permission.CREDENTIAL_MANAGER_QUERY_CANDIDATE_CREDENTIALS,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_CAMERA,android.permission.FOREGROUND_SERVICE_CONNECTED_DEVICE,android.permission.FOREGROUND_SERVICE_DATA_SYNC,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION,android.permission.FOREGROUND_SERVICE_MICROPHONE,android.permission.FOREGROUND_SERVICE_PHONE_CALL,android.permission.INTERNET,android.permission.MANAGE_OWN_CALLS,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.NFC,android.permission.POST_NOTIFICATIONS,android.permission.READ_CALENDAR,android.permission.READ_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_NUMBERS,android.permission.READ_PHONE_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECORD_AUDIO,android.permission.REORDER_TASKS,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.SYSTEM_ALERT_WINDOW,android.permission.SYSTEM_OVERLAY_WINDOW,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.USE_FULL_SCREEN_INTENT,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_CALENDAR,android.permission.WRITE_CONTACTS,android.permission.WRITE_EXTERNAL_STORAGE,com.android.vending.BILLING,com.google.android.c2dm.permission.RECEIVE,com.symbol.emdk.permission.EMDK,com.zebra.provider.READ,us.zoom.videobox.util.ChatNotificationReceiver.permissions.receiving,us.zoom.videomeetings.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,us.zoom.videomeetings.permission-group.ipc.sender,us.zoom.videomeetings.permission.DESKTOP_MODE,us.zoom.videomeetings.permission.HOMEKEY_MONITOR,us.zoom.videomeetings.permission.INTERNAL_ONLY_DOCS,us.zoom.videomeetings.permission.MEETING_NOTIFICATION,us.zoom.videomeetings.permission.PIP_MODE,us.zoom.videomeetings.permission.PTT_DISCONNECT,us.zoom.videomeetings.permission.PTT_HARDWARE_DETECT,us.zoom.videomeetings.permission.PT_BROADCAST
